,hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival,lodgings
7874,City Hotel,Yes,74,0,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,9,0,Transient,113.4,0,1,Canceled,26/11/2018,30/12/2018,2
7875,City Hotel,Yes,36,0,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,0,Transient,123.3,0,0,Canceled,27/11/2018,31/12/2018,2
7876,City Hotel,Yes,17,2,2,2,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Transient,101.5,0,2,Canceled,27/11/2018,04/12/2018,4
7877,City Hotel,Yes,0,2,1,2,0,BB,FRA,Offline TA/TO,TA/TO,1,0,0,A,B,0,No Deposit,12,0,Transient,65,0,0,Canceled,28/11/2018,28/11/2018,3
7878,City Hotel,Yes,27,2,1,2,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Contract,100.43,0,0,Canceled,28/11/2018,06/12/2018,3
7879,City Hotel,Yes,0,1,1,2,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,14,0,Transient,69,0,0,Canceled,28/11/2018,28/11/2018,2
7880,City Hotel,Yes,0,0,1,2,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,14,0,Transient,65,0,0,Canceled,28/11/2018,28/11/2018,1
7881,City Hotel,Yes,96,2,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Contract,76.5,0,2,Canceled,30/11/2018,19/12/2018,4
7882,City Hotel,Yes,18,1,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9,0,Contract,93.08,0,1,Canceled,30/11/2018,04/12/2018,3
7883,City Hotel,Yes,3,1,0,2,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,45,0,Transient,0,0,2,Canceled,30/11/2018,30/11/2018,1
7884,City Hotel,Yes,25,9,24,2,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,98.33,0,0,Canceled,30/11/2018,30/11/2018,33
7885,City Hotel,Yes,25,9,24,2,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,98.33,0,0,Canceled,30/11/2018,30/11/2018,33
7886,City Hotel,Yes,35,1,3,1,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Transient,71.5,0,0,Canceled,01/12/2018,24/12/2018,4
7887,City Hotel,Yes,10,0,3,2,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,7,0,Transient,72.21,0,0,Canceled,01/12/2018,03/12/2018,3
7888,City Hotel,Yes,13,0,1,2,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,8,0,Transient,97,0,0,Canceled,01/12/2018,08/12/2018,1
7889,City Hotel,Yes,22,0,1,1,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,14,0,Transient-Party,65,0,0,Canceled,02/12/2018,18/12/2018,1
7890,City Hotel,Yes,47,2,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,0,Transient-Party,62,0,0,Canceled,02/12/2018,05/12/2018,3
7891,City Hotel,Yes,7,0,1,2,1,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,14,0,Transient,119,0,3,Canceled,03/12/2018,05/12/2018,1
7892,City Hotel,Yes,19,1,1,2,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,0,Contract,126,0,0,Canceled,03/12/2018,05/12/2018,2
7893,City Hotel,Yes,24,2,1,2,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,14,0,Transient-Party,50,0,0,Canceled,03/12/2018,05/12/2018,3
7894,City Hotel,Yes,24,2,1,2,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,14,0,Transient-Party,50,0,0,Canceled,03/12/2018,05/12/2018,3
7895,City Hotel,Yes,24,2,1,2,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,14,0,Transient-Party,50,0,0,Canceled,03/12/2018,05/12/2018,3
7896,City Hotel,Yes,24,2,1,2,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,14,0,Transient-Party,50,0,0,Canceled,03/12/2018,05/12/2018,3
7897,City Hotel,Yes,40,1,4,2,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Group,83,0,0,Canceled,03/12/2018,09/12/2018,5
7898,City Hotel,Yes,46,4,12,3,0,BB,PRT,Direct,Direct,0,1,0,D,D,1,No Deposit,14,0,Transient,102.25,0,0,Canceled,03/12/2018,22/12/2018,16
7899,City Hotel,Yes,46,4,12,2,0,BB,AGO,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Transient,72.25,0,0,Canceled,03/12/2018,22/12/2018,16
7900,City Hotel,Yes,24,2,1,2,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,14,0,Transient-Party,59.78,0,0,Canceled,03/12/2018,05/12/2018,3
7901,City Hotel,Yes,12,0,1,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Contract,87,0,1,Canceled,04/12/2018,12/12/2018,1
7902,City Hotel,Yes,4,0,1,2,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Transient,65,0,2,Canceled,04/12/2018,05/12/2018,1
7903,City Hotel,Yes,58,1,4,2,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,0,Transient,110.15,0,1,Canceled,04/12/2018,28/12/2018,5
7904,City Hotel,Yes,6,0,2,1,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,6,0,Transient-Party,0,0,0,Canceled,04/12/2018,10/12/2018,2
7905,City Hotel,Yes,6,0,2,1,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,6,0,Transient-Party,0,0,0,Canceled,04/12/2018,10/12/2018,2
7906,City Hotel,Yes,61,1,4,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,111.6,0,1,Canceled,07/12/2018,30/12/2018,5
7907,City Hotel,Yes,33,2,5,1,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,27,0,Transient,40,0,0,Canceled,07/12/2018,08/12/2018,7
7908,City Hotel,Yes,16,0,3,1,1,BB,PRT,Direct,Direct,1,1,0,A,A,0,No Deposit,14,0,Transient,67.5,0,1,Canceled,08/12/2018,24/12/2018,3
7909,City Hotel,Yes,6,0,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,6,0,Transient-Party,0,0,0,Canceled,09/12/2018,10/12/2018,2
7910,City Hotel,Yes,0,1,4,2,0,BB,PRT,Direct,Direct,1,0,0,A,D,0,No Deposit,14,0,Transient,95,0,0,Canceled,09/12/2018,09/12/2018,5
7911,City Hotel,Yes,292,2,4,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient-Party,72.25,0,1,Canceled,09/12/2018,26/12/2018,6
7912,City Hotel,Yes,292,2,4,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient-Party,72.25,0,1,Canceled,09/12/2018,26/12/2018,6
7913,City Hotel,Yes,42,1,3,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,11,0,Transient,56.37,0,0,Canceled,10/12/2018,17/12/2018,4
7914,City Hotel,Yes,36,2,0,2,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,87.3,0,1,Canceled,10/12/2018,20/12/2018,2
7915,City Hotel,Yes,21,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,26,0,Transient,132.4,0,1,Canceled,11/12/2018,31/12/2018,5
7916,City Hotel,Yes,0,0,1,2,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,14,0,Transient,85,0,0,Canceled,12/12/2018,12/12/2018,1
7917,City Hotel,Yes,54,0,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,87,0,2,Canceled,12/12/2018,24/12/2018,2
7918,City Hotel,Yes,54,0,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,87,0,2,Canceled,12/12/2018,24/12/2018,2
7919,City Hotel,Yes,10,1,5,2,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Transient,75,0,2,Canceled,13/12/2018,14/12/2018,6
7920,City Hotel,Yes,10,1,5,1,0,BB,PRT,Direct,Direct,0,1,0,A,D,0,No Deposit,14,0,Transient,69,0,2,Canceled,13/12/2018,14/12/2018,6
7921,City Hotel,Yes,44,1,0,2,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,96.3,0,1,Canceled,14/12/2018,28/12/2018,1
7922,City Hotel,Yes,61,0,3,2,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,2,No Deposit,13,0,Group,107.2,0,1,Canceled,15/12/2018,24/12/2018,3
7923,City Hotel,Yes,61,0,3,2,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,2,No Deposit,13,0,Group,107.2,0,1,Canceled,15/12/2018,24/12/2018,3
7924,City Hotel,Yes,61,0,3,3,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,2,No Deposit,13,0,Group,152.2,0,2,Canceled,15/12/2018,24/12/2018,3
7925,City Hotel,Yes,41,0,4,2,0,SC,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,0,Contract,112.84,0,1,Canceled,15/12/2018,30/12/2018,4
7926,City Hotel,Yes,30,0,1,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Contract,87,0,1,Canceled,16/12/2018,19/12/2018,1
7927,City Hotel,Yes,61,0,3,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,100.67,0,1,Canceled,17/12/2018,30/12/2018,3
7928,City Hotel,Yes,9,2,5,2,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,21,0,Transient,70,0,0,Canceled,18/12/2018,27/12/2018,7
7929,City Hotel,Yes,30,2,1,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,87,0,2,Canceled,20/12/2018,26/12/2018,3
7930,City Hotel,Yes,33,0,1,2,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,14,0,Transient,94.5,0,0,Canceled,21/12/2018,30/12/2018,1
7931,City Hotel,Yes,64,0,3,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Transient,101.33,0,0,Canceled,21/12/2018,31/12/2018,3
7932,City Hotel,Yes,44,0,3,3,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,No Deposit,14,0,Transient,115,0,2,Canceled,21/12/2018,24/12/2018,3
7933,City Hotel,Yes,30,1,0,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8,0,Transient,67.5,0,0,Canceled,23/12/2018,28/12/2018,1
7934,City Hotel,Yes,13,2,5,2,0,BB,BRA,Direct,Direct,0,1,0,B,B,1,No Deposit,14,0,Transient-Party,135.64,0,1,Canceled,23/12/2018,28/12/2018,7
7935,City Hotel,Yes,13,2,5,0,2,BB,BRA,Direct,Direct,0,1,0,B,B,1,No Deposit,14,0,Transient-Party,7.8,0,1,Canceled,23/12/2018,28/12/2018,7
7936,City Hotel,Yes,97,0,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,83,0,Transient,70,0,1,Canceled,23/12/2018,28/12/2018,3
7937,City Hotel,Yes,98,0,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,83,0,Transient-Party,59.5,0,0,Canceled,23/12/2018,28/12/2018,3
7938,City Hotel,Yes,20,0,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,0,Transient-Party,70,0,0,Canceled,23/12/2018,30/12/2018,3
7939,City Hotel,Yes,20,0,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,0,Transient-Party,70,0,0,Canceled,23/12/2018,30/12/2018,3
7940,City Hotel,Yes,20,0,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,0,Transient-Party,70,0,0,Canceled,23/12/2018,30/12/2018,3
7941,City Hotel,Yes,72,0,1,2,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,0,Transient,276.53,0,1,Canceled,24/12/2018,31/12/2018,1
7942,City Hotel,Yes,49,0,4,1,1,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,14,0,Transient,134,0,1,Canceled,24/12/2018,30/12/2018,4
7943,City Hotel,Yes,35,0,3,2,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,0,Contract,133.67,0,1,Canceled,26/12/2018,28/12/2018,3
7944,City Hotel,Yes,57,2,6,2,0,SC,PRT,Online TA,TA/TO,0,1,0,D,D,1,No Deposit,9,0,Contract,99.45,0,1,Canceled,26/12/2018,28/12/2018,8
7945,City Hotel,Yes,105,0,1,2,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,0,Contract,76.5,0,1,Canceled,28/12/2018,31/12/2018,1
7946,City Hotel,Yes,0,1,2,2,0,BB,FRA,Offline TA/TO,TA/TO,1,0,0,A,D,0,No Deposit,28,0,Transient,58,0,0,Canceled,28/12/2018,28/12/2018,3
7947,City Hotel,Yes,0,0,2,2,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,152,0,Transient,72.67,0,0,Canceled,29/12/2018,28/12/2018,2
7948,City Hotel,Yes,1,0,4,2,1,BB,PRT,Groups,TA/TO,0,0,0,B,B,2,No Deposit,29,0,Transient,72.5,0,2,Canceled,29/12/2018,28/12/2018,4
7949,City Hotel,Yes,72,0,4,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,110.8,0,1,Canceled,30/12/2018,30/12/2018,4
7950,City Hotel,Yes,65,1,4,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,Transient,96.2,0,1,Canceled,30/12/2018,30/12/2018,5
7951,Resort Hotel,No,342,0,0,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,3,No Deposit,14,0,Transient,0,0,0,Check-Out,01/07/2018,01/07/2018,0
7952,Resort Hotel,No,737,0,0,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,4,No Deposit,14,0,Transient,0,0,0,Check-Out,01/07/2018,01/07/2018,0
7953,Resort Hotel,No,7,0,1,1,0,BB,GBR,Direct,Direct,0,0,0,A,C,0,No Deposit,14,0,Transient,75,0,0,Check-Out,02/07/2018,01/07/2018,1
7954,Resort Hotel,No,13,0,1,1,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,304,0,Transient,75,0,0,Check-Out,02/07/2018,01/07/2018,1
7955,Resort Hotel,No,14,0,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,98,0,1,Check-Out,03/07/2018,01/07/2018,2
7956,Resort Hotel,No,14,0,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,98,0,1,Check-Out,03/07/2018,01/07/2018,2
7957,Resort Hotel,No,0,0,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,14,0,Transient,107,0,0,Check-Out,03/07/2018,01/07/2018,2
7958,Resort Hotel,No,9,0,2,2,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,303,0,Transient,103,0,1,Check-Out,03/07/2018,01/07/2018,2
7959,Resort Hotel,No,35,0,4,2,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,145,0,0,Check-Out,05/07/2018,01/07/2018,4
7960,Resort Hotel,No,68,0,4,2,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,Transient,97,0,3,Check-Out,05/07/2018,01/07/2018,4
7961,Resort Hotel,No,18,0,4,2,1,HB,ESP,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241,0,Transient,154.77,0,1,Check-Out,05/07/2018,01/07/2018,4
7962,Resort Hotel,No,37,0,4,2,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,Transient,94.71,0,0,Check-Out,05/07/2018,01/07/2018,4
7963,Resort Hotel,No,68,0,4,2,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,Transient,97,0,3,Check-Out,05/07/2018,01/07/2018,4
7964,Resort Hotel,No,37,0,4,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,0,Contract,97.5,0,0,Check-Out,05/07/2018,01/07/2018,4
7965,Resort Hotel,No,12,0,1,2,0,BB,IRL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,88.2,0,0,Check-Out,02/07/2018,01/07/2018,1
7966,Resort Hotel,No,0,0,1,2,0,BB,FRA,Corporate,Corporate,0,0,0,A,G,0,No Deposit,14,0,Transient,107.42,0,0,Check-Out,02/07/2018,01/07/2018,1
7967,Resort Hotel,No,7,0,4,2,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,Transient,153,0,1,Check-Out,05/07/2018,01/07/2018,4
7968,Resort Hotel,No,37,1,4,1,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,Transient,97.29,0,1,Check-Out,06/07/2018,01/07/2018,5
7969,Resort Hotel,No,72,2,4,2,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,84.67,0,1,Check-Out,07/07/2018,01/07/2018,6
7970,Resort Hotel,No,72,2,4,2,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,84.67,0,1,Check-Out,07/07/2018,01/07/2018,6
7971,Resort Hotel,No,72,2,4,2,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,Transient,99.67,0,1,Check-Out,07/07/2018,01/07/2018,6
7972,Resort Hotel,No,127,2,5,2,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,115,0,Contract,94.95,0,1,Check-Out,01/07/2018,01/07/2018,7
7973,Resort Hotel,No,78,2,5,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,Transient,63.6,1,0,Check-Out,08/07/2018,01/07/2018,7
7974,Resort Hotel,No,48,2,5,2,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Contract,79.5,0,0,Check-Out,08/07/2018,01/07/2018,7
7975,Resort Hotel,No,77,2,5,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,94,0,0,Check-Out,08/07/2018,01/07/2018,7
7976,Resort Hotel,No,99,2,5,2,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,87.3,1,1,Check-Out,08/07/2018,01/07/2018,7
7977,Resort Hotel,No,118,4,10,1,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,14,0,Transient,62,0,2,Check-Out,15/07/2018,01/07/2018,14
7978,Resort Hotel,No,95,4,11,2,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,241,0,Transient,63.86,0,0,Check-Out,16/07/2018,01/07/2018,15
7979,Resort Hotel,No,69,2,4,2,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,175,0,Transient,65.5,0,0,Check-Out,08/07/2018,02/07/2018,6
7980,Resort Hotel,No,15,1,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,98,0,0,Check-Out,06/07/2018,02/07/2018,4
7981,Resort Hotel,No,36,1,3,3,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,Transient,108.8,0,1,Check-Out,06/07/2018,02/07/2018,4
7982,Resort Hotel,No,70,2,3,2,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,Transient,137,0,1,Check-Out,07/07/2018,02/07/2018,5
7983,Resort Hotel,No,45,2,3,2,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Contract,79.5,0,0,Check-Out,07/07/2018,02/07/2018,5
7984,Resort Hotel,No,16,2,3,2,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,14,0,Transient,123,0,0,Check-Out,07/07/2018,02/07/2018,5
7985,Resort Hotel,No,70,2,3,2,0,HB,ROU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,Transient,137,0,1,Check-Out,07/07/2018,02/07/2018,5
7986,Resort Hotel,No,107,2,5,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,110.7,0,2,Check-Out,09/07/2018,02/07/2018,7
7987,Resort Hotel,No,96,2,5,2,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,Transient,58.95,0,1,Check-Out,09/07/2018,02/07/2018,7
7988,Resort Hotel,No,113,2,5,2,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,0,Transient-Party,82.88,0,2,Check-Out,09/07/2018,02/07/2018,7
7989,Resort Hotel,No,90,2,5,2,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,243,0,Contract,82.35,0,0,Check-Out,09/07/2018,02/07/2018,7
7990,Resort Hotel,No,50,2,5,2,0,HB,IRL,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,241,0,Transient,119.35,0,1,Check-Out,09/07/2018,02/07/2018,7
7991,Resort Hotel,No,113,2,5,2,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,Transient-Party,67.58,0,2,Check-Out,09/07/2018,02/07/2018,7
7992,Resort Hotel,No,93,3,8,2,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,Contract,56.01,0,0,Check-Out,13/07/2018,02/07/2018,11
7993,Resort Hotel,No,76,4,10,2,0,BB,OMN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,Contract,110.7,0,0,Check-Out,16/07/2018,02/07/2018,14
7994,Resort Hotel,No,3,0,1,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,88.2,1,0,Check-Out,03/07/2018,02/07/2018,1
7995,Resort Hotel,No,1,0,1,2,0,BB,ARG,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,147,1,0,Check-Out,03/07/2018,02/07/2018,1
7996,Resort Hotel,No,1,0,1,2,2,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,14,0,Transient,107,1,2,Check-Out,03/07/2018,02/07/2018,1
7997,Resort Hotel,No,0,0,1,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,14,0,Transient,147,0,0,Check-Out,03/07/2018,02/07/2018,1
7998,Resort Hotel,No,0,0,1,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,117.9,0,2,Check-Out,03/07/2018,02/07/2018,1
7999,Resort Hotel,No,0,0,1,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,14,0,Transient,123,0,0,Check-Out,03/07/2018,02/07/2018,1
8000,Resort Hotel,No,14,0,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,0,Transient,98,0,1,Check-Out,04/07/2018,02/07/2018,2
8001,Resort Hotel,No,10,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,Transient,117.81,0,0,Check-Out,04/07/2018,02/07/2018,2
8002,Resort Hotel,No,5,0,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,135,1,2,Check-Out,04/07/2018,02/07/2018,2
8003,Resort Hotel,No,17,0,3,2,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,Transient,133,0,1,Check-Out,05/07/2018,02/07/2018,3
8004,Resort Hotel,No,93,0,3,2,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,115,0,Contract,58.95,0,0,Check-Out,05/07/2018,02/07/2018,3
8005,Resort Hotel,No,10,0,2,2,2,BB,USA,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240,0,Transient,153,1,0,Check-Out,05/07/2018,03/07/2018,2
8006,Resort Hotel,No,3,0,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,110.5,0,0,Check-Out,05/07/2018,03/07/2018,2
8007,Resort Hotel,No,51,0,2,2,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,0,Transient,97,0,0,Check-Out,05/07/2018,03/07/2018,2
8008,Resort Hotel,No,2,0,2,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient,91.5,0,0,Check-Out,05/07/2018,03/07/2018,2
8009,Resort Hotel,No,15,0,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,114.5,0,0,Check-Out,05/07/2018,03/07/2018,2
8010,Resort Hotel,No,3,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90.9,1,0,Check-Out,06/07/2018,03/07/2018,3
8011,Resort Hotel,No,2,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,122,0,0,Check-Out,07/07/2018,03/07/2018,4
8012,Resort Hotel,No,72,2,2,2,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,0,Transient,110.7,1,0,Check-Out,07/07/2018,03/07/2018,4
8013,Resort Hotel,No,81,2,6,3,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,Transient,85.86,0,0,Check-Out,11/07/2018,03/07/2018,8
8014,Resort Hotel,No,99,2,7,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,Contract,58.95,0,0,Check-Out,12/07/2018,03/07/2018,9
8015,Resort Hotel,No,364,3,7,2,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,Contract,55.68,0,0,Check-Out,13/07/2018,03/07/2018,10
8016,Resort Hotel,No,99,3,7,2,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,0,Contract,111.15,0,0,Check-Out,13/07/2018,03/07/2018,10
